cartodb_id,gid_2,adm2_area,wdpa_area
2116,BDI.17.4_1,521960080.780617,0.0
10792,COL.27.68_1,262580256.339772,0.0
38600,TUN.7.9_1,356765569.645067,1010778.37152696
38610,TUN.8.10_1,878963079.697616,85582222.096278
45160,VNM.50.4_1,73246095.1443822,0.0
45162,VNM.50.6_1,425078292.566368,266943.511586259
27993,PHL.26.1_1,262677384.194127,20267483.0769269
38611,TUN.8.11_1,1067427444.45467,764195.801354701
38602,TUN.8.2_1,626658785.639022,0.0
38603,TUN.8.3_1,489589949.236992,2149951.68796325
36402,SOM.6.5_1,12737516524.1151,0.0
38605,TUN.8.5_1,210689812.589172,8147440.67940431
28025,PHL.28.11_1,123840573.162051,279076.924935859
38606,TUN.8.6_1,576934436.178996,16582962.1147785
34769,RUS.54.5_1,1651341033.11129,0.0
38609,TUN.8.9_1,724925614.633386,7383278.74791006
8573,BWA.12.2_1,58928870808.3781,32825767821.6346
38621,TUN.9.10_1,912294470.813291,0.0
38612,TUN.9.1_1,411553598.685456,0.0
33887,RUS.23.9_1,1226741995.41109,34715214.5996656
45164,VNM.50.8_1,74779821.1689975,14363.3443959105
27997,PHL.26.5_1,341874769.642019,0.0
33888,RUS.23.10_1,10339291.8001548,0.0
38622,TUN.9.11_1,1065806976.41961,24361857.4522053
37615,THA.9.7_1,272846873.838128,32642819.3042321
28024,PHL.28.10_1,861238753.306423,143532.98800792
45076,VNM.43.3_1,343869382.289208,0.0
38624,TUN.9.13_1,824048664.669113,0.0
38614,TUN.9.3_1,853554595.069051,1928453.36355969
38615,TUN.9.4_1,909994638.68393,4163263.94098434
39378,TUR.51.2_1,592711601.074748,0.0
45077,VNM.43.4_1,776299488.052492,77567777.4714682
38958,TUR.15.2_1,487191139.389291,0.0
8553,BWA.1.3_1,5368411209.24713,0.0
38616,TUN.9.5_1,898748819.726402,0.0
45078,VNM.43.5_1,78573984.1148281,0.0
28351,PHL.42.39_1,15240697.382169,15240430.8755769
38905,TUR.10.3_1,888511951.627999,197255240.368379
12316,DZA.12.14_1,46597790.7730413,0.0
38617,TUN.9.6_1,430777025.360704,0.0
38904,TUR.10.2_1,343118299.747793,0.0
36958,SVN.9.25_1,24045657.267544,22478227.9738858
38906,TUR.10.4_1,271194046.098578,0.0
38908,TUR.10.6_1,336263213.416184,0.0
38907,TUR.10.5_1,1089578268.74658,1504139.19638719
30598,ROU.3.82_1,96165743.3855393,14693741.6219701
38909,TUR.10.7_1,1325115569.06502,36429457.7153764
38911,TUR.11.1_1,831154642.361513,0.0
12328,DZA.12.26_1,55670999.8810623,0.0
38910,TUR.10.8_1,2550775303.44867,0.0
38805,TUR.1.10_1,621340388.268862,0.0
38796,TUR.1.1_1,1956867742.58628,0.0
38967,TUR.16.8_1,339887203.259688,0.0
38921,TUR.11.11_1,215555300.310773,0.0
38922,TUR.11.12_1,498262528.889971,0.0
12307,DZA.12.5_1,73625533.1344224,0.0
21475,LAO.18.4_1,1961327354.99008,4232194.11807695
22413,MEX.11.44_1,151496486.089752,0.0
38945,TUR.12.18_1,1419570102.24656,0.0
37624,THA.10.6_1,841052196.213491,353065432.496171
21378,LAO.6.7_1,990236913.111991,105794635.159479
28057,PHL.31.9_1,179693224.080553,49110539.1557472
31312,ROU.14.76_1,63519277.7267568,0.0
38808,TUR.1.13_1,1516646360.07779,0.0
29760,PRK.10.11_1,406192764.002446,0.0
28320,PHL.42.8_1,181401078.482571,3305054.14937963
38919,TUR.11.9_1,482443608.584947,0.0
38937,TUR.12.10_1,1101889791.12852,4159152.49322519
39263,TUR.41.2_1,28238378.7400513,0.0
21518,LBR.2.8_1,734347338.350578,0.0
38939,TUR.12.12_1,716654629.014464,0.0
38943,TUR.12.16_1,1416092173.15697,0.0
39293,TUR.42.4_1,585197666.050511,0.0
38929,TUR.12.2_1,1117307242.15378,0.0
21775,LKA.14.16_1,254021355.745139,16990323.9931982
38932,TUR.12.5_1,303909940.104401,0.0
38933,TUR.12.6_1,1963297599.75978,0.0
39039,TUR.23.8_1,515330059.203022,0.0
38934,TUR.12.7_1,842004945.870444,0.0
38798,TUR.1.3_1,1504059429.78348,0.0
39043,TUR.23.12_1,551198708.096869,0.0
38947,TUR.13.1_1,213807464.746617,0.0
39046,TUR.24.3_1,260439600.062865,0.0
28322,PHL.42.10_1,64610782.3780828,687669.780811596
38950,TUR.13.4_1,841600058.582791,0.0
38948,TUR.13.2_1,208867765.943641,0.0
38949,TUR.13.3_1,1316973923.55659,0.0
38951,TUR.14.1_1,789750268.668866,0.0
38952,TUR.14.2_1,717980950.560251,0.0
21777,LKA.14.18_1,69250739.8018238,7524675.82572962
44640,VNM.6.2_1,354386625.615137,0.0
38800,TUR.1.5_1,1735145958.16431,0.0
45165,VNM.50.9_1,354395273.839675,114630.893355524
28088,PHL.34.1_1,115963670.705809,8656551.0795002
39177,TUR.34.9_1,221654000.448542,0.0
39185,TUR.35.1_1,1401946363.71695,0.0
28261,PHL.40.7_1,97164724.1221948,0.0
45167,VNM.51.1_1,237452408.758704,0.0
32465,ROU.31.82_1,59149631.0267049,15582330.3891618
39188,TUR.35.4_1,2117696835.11237,0.0
21218,KOR.9.4_1,892515302.330552,125499129.396359
29108,PHL.80.7_1,97449688.4003667,5281184.39766452
39190,TUR.35.6_1,1057535270.70114,0.0
38824,TUR.3.7_1,1364305531.20948,0.0
39192,TUR.36.2_1,1828610356.19462,0.0
39195,TUR.37.1_1,451923139.177444,0.0
30902,ROU.7.49_1,50395003.9170122,0.0
39216,TUR.39.6_1,506658287.001027,63090359.2954416
39261,TUR.40.38_1,13660674.8273646,0.0
39266,TUR.41.5_1,217063009.091229,0.0
39193,TUR.36.3_1,1879105354.16012,0.0
39196,TUR.37.2_1,146628435.777033,0.0
39194,TUR.36.4_1,1975271287.04744,0.0
42377,USA.25.46_1,1428014520.51377,33260832.2651547
41763,USA.16.48_1,1521926145.64481,40826585.9947947
39321,TUR.46.2_1,179908753.162005,0.0
39205,TUR.37.11_1,379170419.494604,0.0
29234,POL.1.1_1,1298838612.02306,831512841.028926
29243,POL.1.11_1,741279714.081437,95033865.7884575
29235,POL.1.2_1,476791651.509926,115303457.701315
29236,POL.1.3_1,441621580.961445,29093418.0675717
29237,POL.1.4_1,735474317.976488,516426990.368387
29238,POL.1.5_1,578988116.006182,217684076.378125
29240,POL.1.6_1,108896540.51761,32278741.5933253
39206,TUR.37.12_1,303050220.391173,0.0
43717,USA.45.9_1,13506352386.9546,2839905229.52023
39197,TUR.37.3_1,587672148.809253,0.0
28301,PHL.41.12_1,52742908.9326753,0.0
39209,TUR.38.3_1,1450448292.30401,0.0
39198,TUR.37.4_1,367526051.563899,0.0
39221,TUR.39.11_1,214933213.503224,0.0
21338,LAO.1.2_1,255918387.611958,48728652.1350579
39223,TUR.39.13_1,378635463.308631,0.0
39203,TUR.37.9_1,936572430.079575,0.0
29249,POL.1.16_1,522176462.881444,88298910.3360625
29250,POL.1.17_1,1045474438.89427,143165126.011557
29251,POL.1.18_1,776787190.303397,236197605.667423
29252,POL.1.19_1,701636366.452031,55223898.399844
29253,POL.1.20_1,619727448.680019,34344432.1164533
29254,POL.1.21_1,738771589.826943,56656812.416141
39217,TUR.39.7_1,668716797.14897,3107366.35489647
38825,TUR.3.8_1,1884770541.58854,0.0
39207,TUR.38.1_1,904052280.199697,5546544.28147555
39210,TUR.38.4_1,1463016046.20075,0.0
39220,TUR.39.10_1,1215173252.10119,0.0
39213,TUR.39.3_1,1566908851.02284,0.0
38864,TUR.7.7_1,193234372.170397,0.0
28313,PHL.42.1_1,9777268.76485735,9777268.76485735
29095,PHL.79.21_1,463771860.34336,0.0
39233,TUR.40.10_1,25604256.045074,0.0
29103,PHL.80.2_1,314792084.40056,0.0
29267,POL.2.5_1,524866486.88883,208216894.188978
43721,USA.45.13_1,10630627284.4923,2797268234.14216
39224,TUR.40.1_1,12846876.4801929,0.0
36903,SVN.8.4_1,27714265.5960439,928980.207081033
43822,USA.47.71_1,8231466.57578905,0.0
39234,TUR.40.11_1,297160005.106877,0.0
39235,TUR.40.12_1,40966966.1476291,0.0
32355,ROU.30.46_1,33261758.197561,4656675.29124044
39237,TUR.40.14_1,150375091.674128,0.0
39240,TUR.40.17_1,16742762.7480908,0.0
28330,PHL.42.18_1,10869976.7966429,0.0
44288,VEN.4.16_1,264818204.755178,38579083.3045395
39238,TUR.40.15_1,936555015.653791,0.0
20039,JPN.35.44_1,166307991.071468,124643188.993557
39243,TUR.40.20_1,21856112.4517614,0.0
44286,VEN.4.14_1,192114775.218714,36571152.1413694
39225,TUR.40.2_1,504585377.547052,0.0
39255,TUR.40.32_1,30223134.5007799,0.0
39246,TUR.40.23_1,29745359.8322332,0.0
31153,ROU.12.47_1,51330798.8517733,389207.128506418
39248,TUR.40.25_1,43384521.2596805,0.0
39251,TUR.40.28_1,184095518.153594,0.0
39258,TUR.40.35_1,106212382.557353,0.0
39227,TUR.40.4_1,48900014.215492,0.0
29296,POL.3.11_1,801268640.93501,40230511.9250378
29298,POL.3.12_1,66988850.7125951,8926718.12215811
29297,POL.3.13_1,1422939141.37513,215365708.620644
39253,TUR.40.30_1,139712801.382836,0.0
44290,VEN.4.18_1,668809902.745597,0.0
39254,TUR.40.31_1,660280998.662103,0.0
20040,JPN.35.45_1,60798127.8944344,14685102.211888
39232,TUR.40.9_1,7391778.24428443,0.0
39273,TUR.41.12_1,48741506.2247728,0.0
44296,VEN.5.6_1,928333686.891431,151755063.583578
39260,TUR.40.37_1,643808210.084128,0.0
39229,TUR.40.6_1,14024638.9778027,0.0
28358,PHL.43.4_1,137075912.444967,0.0
44347,VEN.12.4_1,191865319.965242,0.0
23001,MEX.19.15_1,623995456.236954,34251715.5094953
39230,TUR.40.7_1,38278106.5316086,0.0
39276,TUR.41.15_1,84898179.6891955,0.0
20041,JPN.35.46_1,39223419.4739706,37655559.4256264
20042,JPN.35.47_1,27095336.9592081,300949.374214683
39280,TUR.41.19_1,76145285.1517469,0.0
39281,TUR.41.20_1,819404094.97792,0.0
39284,TUR.41.23_1,974569689.026183,0.0
29320,POL.4.11_1,1283812577.4903,325690700.011823
29322,POL.4.12_1,146890282.442424,27394342.736987
29321,POL.4.13_1,1673048342.10751,332177001.551095
39290,TUR.42.1_1,1507257252.58557,0.0
29357,POL.6.10_1,670566915.203337,86319964.3649672
29359,POL.6.11_1,57404911.5077351,3725730.19964211
39282,TUR.41.21_1,763303683.019987,49763286.7671257
29319,POL.4.10_1,634548213.706817,177019490.664897
29318,POL.4.9_1,1027980925.09318,266489946.982203
29323,POL.4.14_1,1388912844.69398,228519952.353957
28386,PHL.43.32_1,126401328.457835,38628585.989246
39283,TUR.41.22_1,67310377.5862352,0.0
28387,PHL.43.33_1,79468265.542141,0.0
39286,TUR.41.25_1,239227557.976936,0.0
39265,TUR.41.4_1,1689091452.48056,0.0
39268,TUR.41.7_1,132412491.463601,0.0
20044,JPN.35.49_1,29939473.2478726,10090260.6139193
28407,PHL.44.10_1,352298182.06241,0.0
28406,PHL.44.9_1,395052162.622609,0.0
20045,JPN.35.50_1,214757879.654408,18151383.4041951
39270,TUR.41.9_1,97103525.5023256,30939125.9019938
38837,TUR.4.2_1,2343673365.67998,0.0
39351,TUR.47.12_1,1065204718.45959,0.0
39291,TUR.42.2_1,1329110356.53313,0.0
39294,TUR.42.5_1,2604032879.42135,0.0
20051,JPN.35.56_1,29076500.0812906,382988.575261946
28426,PHL.44.29_1,375631119.461641,17463524.4460629
28425,PHL.44.28_1,63008581.337549,0.0
29366,POL.6.18_1,72122761.5846141,318861.987972907
39295,TUR.42.6_1,2042021519.54604,0.0
39296,TUR.42.7_1,2992123158.74287,0.0
39297,TUR.42.8_1,1361379239.61771,0.0
29370,POL.7.1_1,636367270.990173,347832091.538585
29371,POL.7.2_1,1055581281.10312,396472179.197933
29372,POL.7.3_1,1279721696.99211,480722570.78588
39381,TUR.51.5_1,1240724353.41096,0.0
39298,TUR.42.9_1,1379354132.83911,0.0
39318,TUR.45.7_1,1024380092.71677,0.0
28467,PHL.47.8_1,38649816.5154432,0.0
38838,TUR.4.3_1,1321820568.26171,0.0
39302,TUR.43.3_1,756403014.95825,0.0
39304,TUR.43.5_1,754343311.523291,0.0
28452,PHL.46.14_1,91996368.0347115,0.0
39345,TUR.47.6_1,811205375.419925,0.0
39306,TUR.44.1_1,2345315462.76638,0.0
39368,TUR.49.9_1,235069685.12994,0.0
39308,TUR.44.3_1,1437943920.29024,0.0
45277,VNM.60.6_1,119481178.773222,0.0
44298,VEN.5.8_1,4344578947.71559,677623701.601046
42618,USA.28.35_1,4470020868.62842,199748912.683286
20046,JPN.35.51_1,36554277.9750089,0.0
28535,PHL.51.6_1,318242994.85896,0.0
39310,TUR.44.5_1,2939669170.10249,0.0
38840,TUR.4.5_1,1326910728.53913,0.0
39312,TUR.45.1_1,330949739.883745,0.0
39313,TUR.45.2_1,1084900312.69215,375023.786466246
45279,VNM.61.1_1,93795056.4995226,0.0
20047,JPN.35.52_1,32255977.5501628,0.0
39329,TUR.46.10_1,297187983.251924,0.0
39314,TUR.45.3_1,1032252327.0987,0.0
28524,PHL.50.5_1,404465162.62459,0.0
20048,JPN.35.53_1,49357594.7323101,4305649.21118787
39315,TUR.45.4_1,2042728943.08027,0.0
28454,PHL.46.16_1,96056723.8213788,0.0
28455,PHL.46.17_1,254682545.802276,0.0
39320,TUR.46.1_1,48745135.5813038,0.0
39316,TUR.45.5_1,1920108998.96923,0.0
39317,TUR.45.6_1,2132238450.24712,0.0
39330,TUR.46.11_1,406663549.38465,0.0
39332,TUR.46.13_1,332030574.429477,0.0
39334,TUR.46.15_1,1771941249.01914,0.0
39338,TUR.46.19_1,1827427382.02857,0.0
29423,POL.8.12_1,741621733.121922,355107109.035884
28759,PHL.61.12_1,78744034.7160517,0.0
39339,TUR.46.20_1,961426403.139062,0.0
28526,PHL.50.7_1,116485492.505989,887636.806004897
44310,VEN.6.8_1,17787562579.8126,8063842993.50049
44317,VEN.7.4_1,184555687.560693,39993136.6393934
39322,TUR.46.3_1,1893351724.82008,0.0
35385,RUS.70.15_1,917583790.340454,0.0
39324,TUR.46.5_1,285391175.01055,0.0
39371,TUR.50.3_1,442641563.823552,15406408.2250149
20192,JPN.40.4_1,121960863.394553,6798608.87106408
43842,USA.47.91_1,796418347.92859,614310.384927458
39325,TUR.46.6_1,390797546.729018,0.0
28482,PHL.48.6_1,63767495.0990171,44542953.9629582
29433,POL.9.10_1,825571694.577378,814651719.053086
29434,POL.9.11_1,581617913.200929,271276247.67307
39349,TUR.47.10_1,3284063316.56165,0.0
39353,TUR.47.14_1,1375759411.16955,0.0
29440,POL.9.17_1,695438201.872148,325242299.020307
29441,POL.9.18_1,546452504.255615,180499180.843025
30330,PSE.1.5_1,50844530.4910538,0.0
39376,TUR.50.8_1,845045740.014216,0.0
28537,PHL.51.8_1,141000109.499959,14882194.3726997
39354,TUR.47.15_1,1353101962.26213,29740441.3661014
39355,TUR.47.16_1,964151752.509622,126515142.707216
20050,JPN.35.55_1,28251818.9459889,90902.3432783033
29452,POL.10.4_1,1380038851.83225,111016074.907835
29453,POL.10.5_1,963477200.531169,387912516.107842
29454,POL.10.6_1,1605625245.93214,1020740782.5566
29455,POL.10.7_1,936200316.253083,221365284.943628
29448,POL.9.24_1,85101596.0505386,7963598.14122286
29447,POL.9.25_1,519217310.873639,278956754.815194
32359,ROU.30.50_1,35632560.6989502,0.0
39342,TUR.47.3_1,1841336037.4456,506501.213134824
39344,TUR.47.5_1,165884174.641633,0.0
39346,TUR.47.7_1,1585414020.1166,0.0
39347,TUR.47.8_1,158234722.177911,0.0
38843,TUR.4.8_1,1529926399.10452,0.0
39356,TUR.48.1_1,164293108.727801,0.0
39527,TUR.63.11_1,112039255.36236,0.0
39363,TUR.49.4_1,833173768.532,0.0
39366,TUR.49.7_1,335670559.265007,0.0
28534,PHL.51.5_1,346184198.956754,128604683.524454
42998,USA.36.25_1,1415791022.6185,32960445.7723302
39373,TUR.50.5_1,1738873223.7736,4443057.14407061
38845,TUR.5.2_1,1302282688.64678,0.0
29477,POL.11.12_1,671029853.376893,308384520.895559
29478,POL.11.13_1,578495631.489606,267830059.924184
45282,VNM.61.4_1,162562762.178829,0.0
39382,TUR.51.6_1,1730200453.89782,0.0
29463,POL.10.14_1,65226203.5285986,15150134.188132
29539,POL.14.5_1,1406751196.52097,689949840.044491
29475,POL.11.10_1,702664019.512657,210684258.202441
29467,POL.11.2_1,1358422324.40865,1119467143.88383
29468,POL.11.3_1,1568354368.77308,251268340.160312
29470,POL.11.4_1,260791087.631033,67020276.8058315
29469,POL.11.5_1,790385868.811689,399920146.727772
29471,POL.11.6_1,134550366.987112,56074080.6019112
29472,POL.11.7_1,1115627830.4132,559578564.695992
29473,POL.11.8_1,1160504378.34744,734011164.952389
29474,POL.11.9_1,831112898.001855,273020549.541871
29480,POL.11.14_1,42958312.18287,2116640.97763295
39383,TUR.51.7_1,1153639702.12265,108825774.518374
29481,POL.11.16_1,17165652.1099151,9419120.38850908
29482,POL.11.17_1,1339768757.23417,701689303.493721
29484,POL.11.19_1,693972062.928738,128906542.031336
39384,TUR.52.1_1,74473898.0805817,0.0
28510,PHL.49.17_1,118465537.940702,0.0
39410,TUR.53.20_1,1134975512.61007,0.0
39400,TUR.53.10_1,342264967.450424,0.0
29504,POL.12.19_1,65429567.2735912,0.0
29506,POL.12.21_1,39713600.3533486,0.0
29507,POL.12.22_1,470016610.600016,59248759.9246721
29508,POL.12.23_1,537313531.288727,199260492.982575
39386,TUR.52.3_1,196449182.230657,0.0
39388,TUR.52.5_1,338683248.346389,0.0
39401,TUR.53.11_1,341735376.437811,0.0
45281,VNM.61.3_1,198471253.132252,0.0
39389,TUR.52.6_1,402834501.70829,0.0
39390,TUR.52.7_1,1350433486.69617,0.0
39406,TUR.53.16_1,616749950.563897,0.0
43724,USA.45.16_1,1984259628.23524,33135772.8255443
39409,TUR.53.19_1,1710113812.58677,0.0
44410,VEN.15.18_1,142228235.506679,59029482.3022736
39404,TUR.53.14_1,2863492708.74461,0.0
39392,TUR.53.2_1,637575092.547307,0.0
29522,POL.13.1_1,964681128.406261,929895302.015267
29523,POL.13.2_1,1252528967.88909,841034910.741928
29524,POL.13.3_1,420794246.918504,81152749.5061186
29526,POL.13.4_1,109258999.090563,64245709.9135205
29525,POL.13.5_1,2237736156.03693,2044627992.48401
29527,POL.13.6_1,1136188081.15702,822930277.190498
29528,POL.13.7_1,907640866.846043,178409118.548905
29529,POL.13.8_1,614493242.391662,461218614.404815
38849,TUR.5.6_1,710901207.823652,0.0
39411,TUR.53.21_1,2229013732.80153,4924553.67586676
39660,TUR.75.7_1,83739701.6518577,0.0
39422,TUR.54.1_1,1050847832.91448,0.0
45283,VNM.61.5_1,291803762.737123,0.0
28577,PHL.52.16_1,216151529.778118,0.0
39412,TUR.53.22_1,2749504432.90194,1268290.34369777
29564,POL.15.7_1,69120350.7531083,102948.297041477
29563,POL.15.8_1,1155666987.52269,295726422.021138
29565,POL.15.9_1,606067009.121105,94756368.8862025
39413,TUR.53.23_1,1709415631.05413,0.0
39446,TUR.55.12_1,658422564.556582,0.0
39414,TUR.53.24_1,1704009950.81927,0.0
39417,TUR.53.27_1,1336802408.12436,0.0
39415,TUR.53.25_1,1131570739.19249,0.0
29571,POL.15.16_1,802746607.525701,425950405.602215
29559,POL.15.3_1,1249968913.51375,209062241.869533
39393,TUR.53.3_1,819511794.825229,0.0
39416,TUR.53.26_1,1899646883.72162,0.0
28554,PHL.51.25_1,410943541.212185,275746317.716229
28596,PHL.53.10_1,355579118.0051,0.0
29577,POL.15.21_1,769906938.322991,643040963.814251
29578,POL.15.22_1,1260770104.48127,566998511.506402
29579,POL.15.23_1,710374813.988872,64016615.6555391
39421,TUR.53.31_1,3234011071.1981,0.0
39395,TUR.53.5_1,2014819924.14633,0.0
39426,TUR.54.5_1,342000159.99323,0.0
40164,UKR.4.11_1,1459441299.42109,0.0
39398,TUR.53.8_1,4437284298.632,0.0
39399,TUR.53.9_1,2217919058.97049,0.0
29569,POL.15.13_1,719563193.474577,333172113.733216
29570,POL.15.14_1,710832876.723096,245454575.568114
39431,TUR.54.10_1,120892761.266606,0.0
20053,JPN.35.58_1,31796916.8537489,0.0
39433,TUR.54.12_1,1262726294.88118,0.0
29590,POL.15.34_1,700706105.625346,186443095.862751
29591,POL.15.35_1,1653605608.30217,649283711.963792
29592,POL.16.1_1,841899123.26781,118139156.753583
39444,TUR.55.10_1,539541417.922142,0.0
29600,POL.16.10_1,1646288383.35283,574397807.09321
39434,TUR.54.13_1,1800158177.5025,0.0
39428,TUR.54.7_1,1552359464.35036,0.0
39435,TUR.55.1_1,1113159630.52258,0.0
39430,TUR.54.9_1,2727099123.79945,0.0
28584,PHL.52.23_1,145144280.807736,15648789.2020464
45284,VNM.61.6_1,268105097.917831,0.0
29594,POL.16.3_1,1756863567.72594,1003966140.30257
29595,POL.16.4_1,1513480131.05989,511670838.684145
29596,POL.16.5_1,1012997708.53516,210488379.336098
29597,POL.16.6_1,1861822959.25659,945123827.247348
29598,POL.16.7_1,859682281.480422,426215493.8602
39448,TUR.55.14_1,556258627.473804,0.0
38848,TUR.5.5_1,4177551883.22981,0.0
39437,TUR.55.3_1,1065171888.1461,0.0
39441,TUR.55.7_1,259759832.774821,0.0
20055,JPN.35.60_1,54860750.8032528,42833935.9807213
29609,POL.16.18_1,104880684.355981,84042429.0044784
29611,POL.16.19_1,1757901287.25518,878038360.910215
29610,POL.16.20_1,299317217.14822,117324795.182537
28659,PHL.55.31_1,101323136.633775,0.0
39442,TUR.55.8_1,1864499179.84479,0.0
28569,PHL.52.8_1,148043214.474874,25769530.5994141
39443,TUR.55.9_1,190739537.55508,0.0
37903,THA.31.5_1,318111260.028563,0.0
39458,TUR.56.10_1,1174995404.871,0.0
39449,TUR.56.1_1,322491776.898915,0.0
39459,TUR.56.11_1,1252018487.96776,0.0
39463,TUR.56.15_1,798849026.899558,0.0
39461,TUR.56.13_1,851313112.723958,0.0
45285,VNM.61.7_1,48170106.1951359,0.0
39450,TUR.56.2_1,1674071283.86875,0.0
39465,TUR.57.1_1,646379181.063377,0.0
39451,TUR.56.3_1,1041583003.07916,0.0
34119,RUS.33.8_1,3536631261.22072,0.0
34120,RUS.33.9_1,78175523.2501544,0.0
39452,TUR.56.4_1,1674555683.11428,0.0
39454,TUR.56.6_1,914398900.777921,0.0
39455,TUR.56.7_1,542186791.124862,0.0
45286,VNM.61.8_1,309890906.516299,0.0
20001,JPN.35.6_1,137797397.613252,618264.145864253
39466,TUR.57.2_1,1479959851.13931,0.0
28758,PHL.61.11_1,121636896.575102,0.0
39467,TUR.57.3_1,1630747030.68201,0.0
33873,RUS.22.9_1,2510701816.14424,525044762.800985
39469,TUR.57.5_1,1241149437.37391,0.0
39546,TUR.65.5_1,395211762.956885,0.0
39471,TUR.57.7_1,1518823320.3928,0.0
39478,TUR.58.4_1,698458479.893224,0.0
43730,USA.45.22_1,4873894622.48164,782300425.010147
43057,USA.36.84_1,1052993521.95704,3876643.10398061
39484,TUR.58.10_1,1636057251.60829,0.0
28586,PHL.52.25_1,153582440.775539,0.0
28593,PHL.53.7_1,224237862.649977,0.0
39475,TUR.58.1_1,1322378649.72129,0.0
37878,THA.29.27_1,904650366.038222,0.0
37879,THA.29.28_1,555172002.732127,0.0
39893,TZA.24.1_1,5508684245.44839,2574670129.61146
39476,TUR.58.2_1,370771155.862005,0.0
28616,PHL.54.12_1,187337424.084187,0.0360509424672341
39477,TUR.58.3_1,578640895.40954,0.0
35384,RUS.70.14_1,966736985.944704,0.0
45287,VNM.62.1_1,148534519.638944,26265039.4656049
39549,TUR.65.8_1,789306500.223457,0.0
43764,USA.47.13_1,926712775.573986,85469401.5550748
39479,TUR.58.5_1,2147607096.78627,0.0
39480,TUR.58.6_1,1311466327.59578,0.0
28674,PHL.56.14_1,67647703.1364946,0.0
39481,TUR.58.7_1,1757792360.99086,0.0
39482,TUR.58.8_1,2723687495.33121,0.0
39496,TUR.59.12_1,916508008.983227,0.0
31422,ROU.17.9_1,37257249.091663,0.0
45289,VNM.62.3_1,118772251.842592,241321.529959717
39494,TUR.59.10_1,257733153.463225,0.0
39495,TUR.59.11_1,430600411.667379,0.0
39492,TUR.59.8_1,1698270029.26437,0.0
39497,TUR.60.1_1,1712256643.13207,0.0
39505,TUR.61.3_1,346742954.550931,0.0
39500,TUR.60.4_1,1490377164.55138,0.0
39531,TUR.63.15_1,1164837961.93783,0.0
39501,TUR.60.5_1,2678773771.14236,0.0
41704,USA.15.82_1,428545784.457476,1075771.40716726
34771,RUS.54.7_1,876836631.097135,0.0
39502,TUR.60.6_1,1454524771.1717,0.0
39504,TUR.61.2_1,847110649.800109,0.0
39506,TUR.61.4_1,1017107110.81791,0.0
37881,THA.29.30_1,905986090.264645,484070409.815245
39512,TUR.62.2_1,1332162370.90186,0.0
39508,TUR.61.6_1,671288960.8376,0.0
39510,TUR.61.8_1,499280470.079053,50057777.4527682
39515,TUR.62.5_1,2095767060.31062,18647902.7422522
20060,JPN.35.65_1,14543428.443085,507.002429387946
39516,TUR.62.6_1,1428478852.77728,0.0
39526,TUR.63.10_1,345124240.123844,0.0
20056,JPN.35.61_1,76193557.5619907,23001632.0319058
39529,TUR.63.13_1,346189213.029985,0.0
39530,TUR.63.14_1,304109160.226169,0.0
39522,TUR.63.6_1,387493737.202376,0.0
40217,UKR.6.9_1,53788344.6614375,0.0
39532,TUR.63.16_1,256340650.318275,0.0
39534,TUR.63.18_1,526339554.246567,0.0
39519,TUR.63.3_1,93129296.0661295,0.0
45290,VNM.62.4_1,150764302.101296,0.0
28633,PHL.55.5_1,766844117.269677,617393723.491429
28779,PHL.61.32_1,59257172.2859186,0.0
39541,TUR.64.7_1,354578022.91672,0.0
28670,PHL.56.10_1,311593323.859377,5203637.75691469
39521,TUR.63.5_1,300906284.52398,0.0
34772,RUS.54.8_1,30892639.4374143,0.0
37883,THA.29.32_1,1124568814.23578,416584778.683667
39523,TUR.63.7_1,83942369.97417,0.0
28669,PHL.56.9_1,372610484.392031,274378984.329884
45292,VNM.62.6_1,108103280.698795,0.0
39566,TUR.66.13_1,294672729.454895,0.0
38854,TUR.6.4_1,1778712104.91934,0.0
39538,TUR.64.4_1,938724916.545354,0.0
39552,TUR.65.11_1,234012508.402337,0.0
45293,VNM.62.7_1,142015111.02309,0.0
28646,PHL.55.18_1,45036269.2194272,0.0
45294,VNM.62.8_1,51096468.0501947,0.0
28671,PHL.56.11_1,502060980.437892,52101251.6547026
37896,THA.30.13_1,530331080.672602,0.0
28673,PHL.56.13_1,321093253.030267,8865281.80039974
39553,TUR.65.12_1,110783112.600032,0.0
39560,TUR.66.7_1,323696103.912016,0.0
39555,TUR.66.2_1,141327313.189331,0.0
39561,TUR.66.8_1,299696210.07135,0.0
38857,TUR.6.7_1,1057436213.92308,0.0
39576,TUR.67.10_1,265599012.055726,4424034.62994665
39591,TUR.68.10_1,646370734.489786,0.0
39578,TUR.67.12_1,322393191.198523,0.0
30574,ROU.3.58_1,70253236.9834585,0.0
39580,TUR.67.14_1,1696300307.7741,0.0
39569,TUR.67.3_1,365041179.734685,0.0
21428,LAO.12.10_1,2145262253.16256,332434169.903708
39582,TUR.68.1_1,583755684.627343,0.0
39592,TUR.68.11_1,2221112000.65522,0.0
39587,TUR.68.6_1,1023271323.2691,0.0
39584,TUR.68.3_1,1765006239.42445,0.0
28691,PHL.58.5_1,235081258.185465,0.0
29043,PHL.76.12_1,22298424.222789,0.0
39585,TUR.68.4_1,2176807901.97725,0.0
39588,TUR.68.7_1,1454944162.54663,0.0
28678,PHL.57.3_1,134755623.604864,0.0
